1.4405,0.9551,0.9811
1.3638,0.9138,0.9478
-0.6286,-0.6371,0.3899
0.6424,-0.4609,-0.2918
-0.1729,-0.7307,0.1260
-0.0628,-0.8938,0.0561
0.1157,1.2991,0.1498
0.5885,-1.0882,-0.5975
0.3470,0.2605,0.0903
-0.7726,0.5095,-0.3836
0.0931,0.4138,0.0385
-1.3425,-0.2601,0.3421
0.6521,-1.1984,-0.7043
0.8123,-1.4845,-0.9341
0.1511,1.2873,0.1932
-0.2793,1.3051,-0.3565
1.1352,-0.0677,-0.0767
-0.9016,1.3917,-0.9505
-0.5365,0.4377,-0.2327
1.2238,-1.2316,-0.9980
0.2224,0.1055,0.0235
0.6694,1.3100,0.7687
1.2397,-0.9748,-0.9351
1.1467,-0.9726,-0.8981
1.2589,1.4915,0.9533
-0.3090,-0.0138,0.0043
1.3098,1.3864,0.9701
1.2781,1.1302,0.9920
-1.4722,0.2039,-0.2957
-1.1781,1.4490,-0.9907
-0.6463,1.4673,-0.8124
0.1299,-0.0183,-0.0024
1.3157,1.0532,0.9829
-0.0959,-0.9216,0.0883
-1.1621,-1.0125,0.9233
-0.1233,-0.7282,0.0896
-0.9414,0.7099,-0.6196
0.8723,0.2033,0.1764
0.7718,-0.9735,-0.6827
1.0684,1.1911,0.9559
0.9810,0.0458,0.0450
-1.2398,0.5078,-0.5888
-0.9457,-1.0782,0.8519
-0.5292,-0.7559,0.3894
-0.7176,-0.7934,0.5391
0.7613,1.3621,0.8608
-0.5942,0.6686,-0.3869
-1.4657,0.4611,-0.6255
0.5783,-1.3136,-0.6887
-1.1453,-0.5796,0.6161
-0.2838,0.0076,-0.0021
1.1854,0.6107,0.6623
-0.5671,-1.1478,0.6059
1.2484,-0.6149,-0.6944
0.3439,-0.8426,-0.2857
-1.0993,-1.0404,0.9102
0.7432,0.3172,0.2336
-0.2525,0.1477,-0.0373
-0.0875,0.1126,-0.0099
0.4923,-0.8448,-0.4040
-0.7576,0.7642,-0.5472
1.1194,-1.2544,-0.9861
-0.1598,0.6113,-0.0975
-1.2657,0.1925,-0.2412
-1.3147,0.1429,-0.1868
0.0165,0.2181,0.0036
-1.0504,-0.5156,0.5156
0.0610,-1.1513,-0.0702
-0.8838,0.2494,-0.2187
-1.2272,0.0311,-0.0382
0.9261,-0.1397,-0.1290
0.0397,-0.1296,-0.0052
-1.3268,-0.1129,0.1492
0.9207,0.6698,0.5784
-0.3122,0.9494,-0.2920
0.7374,0.2349,0.1724
-1.3641,-0.4664,0.5942
-1.3087,1.4824,-0.9326
1.3037,-1.2929,-0.9934
1.3013,-1.4048,-0.9671
-0.2734,0.8069,-0.2188
0.7975,1.4350,0.9105
0.4376,-0.2389,-0.1044
1.4786,-0.3526,-0.4980
1.1089,1.2203,0.9764
-0.3731,0.5482,-0.2031
0.4854,0.1179,0.0572
0.4606,-0.4567,-0.2088
-0.9646,0.1118,-0.1076
0.0865,0.6836,0.0591
-0.8319,-1.4896,0.9455
-1.4318,-0.6049,0.7618
0.5205,0.1333,0.0693
0.0958,0.9701,0.0928
-0.7575,-0.4615,0.3425
-0.6731,1.3122,-0.7728
0.6751,-1.1615,-0.7062
0.9284,-0.2423,-0.2230
0.7982,1.1513,0.7949
-1.4531,-0.8818,0.9584
-1.1973,-1.3993,0.9945
0.2934,0.6099,0.1780
-1.3540,0.7216,-0.8289
-0.2932,-0.7970,0.2316
-0.8482,1.0912,-0.7989
-1.3307,0.0117,-0.0156
-0.6322,0.9474,-0.5638
0.6946,-0.5433,-0.3685
0.2938,0.5176,0.1515
-0.5380,-0.5947,0.3145
-1.0702,0.4806,-0.4920
-0.8369,-0.5985,0.4802
-1.3171,1.3456,-0.9798
1.1391,1.2347,0.9865
0.3780,-0.2184,-0.0825
-0.0131,1.4169,-0.0186
1.3248,0.5140,0.6295
0.8574,-0.5438,-0.4495
-0.2510,-1.0523,0.2611
-0.3706,0.7632,-0.2791
-0.0794,1.0480,-0.0832
-0.5978,0.6227,-0.3637
0.9173,1.2442,0.9092
0.1872,1.4034,0.2596
0.1719,-1.0977,-0.1875
-0.7714,-0.8900,0.6339
0.4401,1.2667,0.5291
1.0414,-1.2226,-0.9561
0.6738,-0.9286,-0.5856
-0.6946,0.5210,-0.3541
0.3088,1.1209,0.3392
-0.9355,0.7851,-0.6702
0.6729,0.1766,0.1185
-0.0618,1.1084,-0.0685
-0.5011,1.3711,-0.6343
-1.4540,1.3115,-0.9441
1.3862,-1.1481,-0.9998
1.4987,-0.0632,-0.0946
-0.7722,0.3132,-0.2395
-0.8865,1.2454,-0.8930
0.1562,0.8265,0.1288
-0.3580,0.1010,-0.0361
-0.4222,-0.7153,0.2975
0.0384,-0.0082,-0.0003
-1.2042,1.4440,-0.9859
-0.0915,1.0192,-0.0932
1.2430,-0.3879,-0.4637
-0.2582,0.1876,-0.0484
-0.8362,-1.0622,0.7759
-0.7177,1.3043,-0.8052
0.2374,-0.2473,-0.0587
-1.0428,-0.5104,0.5075
-0.3605,1.0001,-0.3528
-0.0021,0.4638,-0.0010
0.5545,-0.7280,-0.3928
0.9648,1.3995,0.9758
0.4251,-0.0282,-0.0120
-0.9953,0.8849,-0.7712
-0.9922,0.6609,-0.6098
-0.0351,1.2507,-0.0438
0.1264,0.4254,0.0538
-1.3238,-1.3985,0.9609
1.0401,1.3356,0.9835
0.5046,0.7930,0.3896
-0.2628,1.0276,-0.2668
-0.8057,0.6215,-0.4801
-1.4726,0.0172,-0.0253
-0.3804,0.3535,-0.1341
0.5003,0.3496,0.1740
-0.0504,-0.0364,0.0018
-1.4802,0.1549,-0.2273
-1.4644,0.0883,-0.1289
-0.6758,1.4324,-0.8238
-1.4486,0.9395,-0.9781
0.5221,0.9185,0.4614
1.2293,-1.1790,-0.9926
-1.2111,-1.0533,0.9567
-0.9242,0.0794,-0.0733
0.9456,-0.6980,-0.6132
-0.3093,-0.3808,0.1175
-0.2819,0.1950,-0.0549
1.4707,-0.8224,-0.9355
0.5521,1.0436,0.5448
0.4612,1.0747,0.4756
0.7788,-1.2195,-0.8132
-0.3622,0.1581,-0.0572
-1.3317,-1.4716,0.9253
-0.9858,-0.0004,0.0004
-0.1983,0.8531,-0.1683
0.1976,1.0739,0.2106
-1.2139,0.0845,-0.1024
-1.3723,-0.8657,0.9277
1.1044,1.1627,0.9592
-0.0735,-1.3603,0.0998
-1.2770,1.2768,-0.9982
1.1979,0.1905,0.2263
-1.4013,1.2863,-0.9733
-0.5565,1.3844,-0.6965
0.2611,0.7568,0.1963
0.6381,-0.3051,-0.1935
