0.8366,1.0000
-2.8499,-1.0000
-1.3498,-1.0000
-1.6607,-1.0000
1.4188,1.0000
1.0602,1.0000
2.3531,1.0000
-2.4784,-1.0000
-0.4685,-1.0000
-2.8212,-1.0000
-1.6882,-1.0000
0.0321,1.0000
-2.8408,-1.0000
-1.8070,-1.0000
0.8993,1.0000
0.2696,1.0000
-1.6774,-1.0000
0.5356,1.0000
1.8566,1.0000
-2.9610,-1.0000
1.8349,1.0000
1.1888,1.0000
-0.9585,-1.0000
-2.0671,-1.0000
2.7433,1.0000
-0.9804,-1.0000
-2.4435,-1.0000
-2.4197,-1.0000
2.0850,1.0000
0.6224,1.0000
1.8428,1.0000
1.3784,1.0000
0.2174,1.0000
2.8387,1.0000
-0.7288,-1.0000
0.3122,1.0000
1.9764,1.0000
0.7111,1.0000
2.1702,1.0000
0.4641,1.0000
1.2274,1.0000
-2.7251,-1.0000
-1.6326,-1.0000
-1.2637,-1.0000
-2.5212,-1.0000
-1.6033,-1.0000
-2.3940,-1.0000
-1.3322,-1.0000
0.8141,1.0000
-0.8110,-1.0000
-0.7789,-1.0000
-1.7430,-1.0000
-1.3981,-1.0000
2.6199,1.0000
0.8882,1.0000
0.6548,1.0000
-1.9732,-1.0000
1.3748,1.0000
-2.0196,-1.0000
-0.7233,-1.0000
2.9371,1.0000
0.8400,1.0000
0.3417,1.0000
1.1077,1.0000
2.0571,1.0000
1.6560,1.0000
-1.6257,-1.0000
-2.8074,-1.0000
-1.1073,-1.0000
-1.3936,-1.0000
-1.7341,-1.0000
2.6575,1.0000
2.2582,1.0000
-1.1119,-1.0000
0.9326,1.0000
-0.6262,-1.0000
2.4873,1.0000
-0.2469,-1.0000
-1.4107,-1.0000
-1.5202,-1.0000
0.3682,1.0000
-1.4236,-1.0000
0.5075,1.0000
2.3869,1.0000
-0.6036,-1.0000
-1.6841,-1.0000
2.9852,1.0000
0.0572,1.0000
-2.4545,-1.0000
-2.7173,-1.0000
-2.3421,-1.0000
0.7647,1.0000
1.7525,1.0000
-0.4670,-1.0000
-2.6188,-1.0000
-0.7103,-1.0000
2.9767,1.0000
0.1747,1.0000
2.8265,1.0000
2.1647,1.0000
-2.9311,-1.0000
1.3243,1.0000
1.0903,1.0000
0.2218,1.0000
-1.3990,-1.0000
0.8458,1.0000
-2.3307,-1.0000
-0.3914,-1.0000
-0.2777,-1.0000
2.7229,1.0000
2.2551,1.0000
-1.4197,-1.0000
0.0035,1.0000
-1.9281,-1.0000
2.4758,1.0000
2.2231,1.0000
-1.2093,-1.0000
0.8337,1.0000
0.6538,1.0000
-2.0830,-1.0000
1.5751,1.0000
0.2363,1.0000
1.6718,1.0000
0.1821,1.0000
-2.9966,-1.0000
-1.0551,-1.0000
-2.8831,-1.0000
2.5746,1.0000
2.2723,1.0000
1.9900,1.0000
-1.1549,-1.0000
-2.6524,-1.0000
2.2681,1.0000
2.6817,1.0000
-2.4861,-1.0000
-0.0841,-1.0000
-2.5847,-1.0000
1.5636,1.0000
1.5950,1.0000
-2.2297,-1.0000
-0.1483,-1.0000
0.2988,1.0000
-1.4097,-1.0000
2.2346,1.0000
-0.4612,-1.0000
-1.7292,-1.0000
0.2358,1.0000
1.3796,1.0000
-1.7931,-1.0000
-1.1297,-1.0000
2.9709,1.0000
0.8993,1.0000
-0.3714,-1.0000
0.1055,1.0000
-2.2740,-1.0000
-1.6518,-1.0000
-0.9715,-1.0000
0.5299,1.0000
-1.6193,-1.0000
-1.6787,-1.0000
-2.5740,-1.0000
0.7866,1.0000
-1.6263,-1.0000
2.4325,1.0000
2.1578,1.0000
-2.5749,-1.0000
-1.5720,-1.0000
1.0139,1.0000
-1.7146,-1.0000
-2.2061,-1.0000
2.6131,1.0000
0.4263,1.0000
-0.1640,-1.0000
1.7077,1.0000
1.8450,1.0000
-1.8575,-1.0000
-2.4184,-1.0000
-0.4137,-1.0000
-0.4585,-1.0000
-0.1979,-1.0000
1.3745,1.0000
1.0402,1.0000
2.9050,1.0000
-2.4095,-1.0000
-0.5843,-1.0000
-0.9642,-1.0000
2.1700,1.0000
-1.5081,-1.0000
-1.8587,-1.0000
-0.3083,-1.0000
-0.4687,-1.0000
-1.3287,-1.0000
-1.5012,-1.0000
2.5396,1.0000
-0.3412,-1.0000
2.1681,1.0000
0.3020,1.0000
-2.6965,-1.0000
2.9957,1.0000
2.0162,1.0000
