1.3286,-0.0065,-0.0086
0.8664,0.0355,0.0000
-0.9063,1.3389,-1.2134
1.9210,-1.0251,-1.9691
0.2051,-0.4657,-0.0955
1.6875,0.0330,0.0000
1.5173,1.4561,0.0000
-0.8950,1.1600,-1.0382
-0.3402,1.7370,-0.5910
0.0310,1.2822,0.0000
-0.8686,-0.8058,0.0000
0.3478,1.9956,0.0000
-0.0414,-1.4056,0.0000
0.1543,-0.6195,-0.0956
0.2077,0.1737,0.0000
-0.1786,-0.7129,0.0000
-1.2454,0.7900,-0.9839
0.2872,-1.0658,-0.3061
1.1022,-1.8254,-2.0119
0.9788,0.8209,0.0000
1.2456,-0.4557,-0.5676
0.6548,1.2830,0.0000
1.9233,-0.0187,-0.0359
-1.8519,0.0092,-0.0170
0.3607,1.4788,0.0000
1.4968,-0.2388,-0.3574
0.1038,-0.1723,-0.0179
0.8898,-0.3601,-0.3204
0.6191,-1.3826,-0.8560
-0.1220,1.8768,-0.2290
-0.6458,0.7708,-0.4978
0.5993,1.4071,0.0000
1.4094,1.4374,0.0000
-0.4800,-0.7334,0.0000
0.8749,1.0376,0.0000
1.4895,-1.8564,-2.7652
-1.7263,0.5246,-0.9057
1.6837,1.9897,0.0000
0.9871,-0.2641,-0.2607
-1.6062,0.5350,-0.8593
1.4903,-0.2253,-0.3357
0.7760,1.6137,0.0000
-1.8160,1.1846,-2.1512
-0.8265,-0.5006,0.0000
-1.4177,0.1247,-0.1767
0.2637,1.1701,0.0000
-1.3201,-1.6841,0.0000
1.4834,0.4788,0.0000
-1.0367,1.6513,-1.7119
-1.4275,-0.1554,0.0000
-0.9841,-0.9787,0.0000
-1.9624,1.2185,-2.3913
1.6048,0.7104,0.0000
-1.3681,-0.2331,0.0000
-0.6177,0.3503,-0.2164
0.5558,-0.3028,-0.1683
-0.9996,1.3812,-1.3807
-1.2031,-0.4612,0.0000
-0.0672,-1.0512,0.0000
0.2877,0.2992,0.0000
1.9708,-0.8191,-1.6142
1.9118,0.6329,0.0000
-0.9021,0.2637,-0.2379
0.7432,0.9787,0.0000
-1.8038,0.4256,-0.7678
-0.0131,1.6166,-0.0212
-0.8552,1.1954,-1.0224
0.4283,-0.5907,-0.2530
0.5465,0.4836,0.0000
0.7111,0.8837,0.0000
0.6367,1.3533,0.0000
0.5130,1.6136,0.0000
0.5854,-0.7643,-0.4474
-0.2367,0.3183,-0.0753
0.9294,-1.6395,-1.5238
-0.8196,0.9899,-0.8113
-1.2974,-1.4714,0.0000
0.1576,1.8860,0.0000
0.1234,1.6539,0.0000
1.3219,-0.9721,-1.2850
1.2988,-0.0726,-0.0943
1.2260,0.9862,0.0000
-0.6451,-1.5393,0.0000
1.8516,-1.4370,-2.6607
1.8660,1.4406,0.0000
0.8969,1.9198,0.0000
1.8691,1.2184,0.0000
-0.5369,1.1627,-0.6243
-1.9443,0.1463,-0.2844
-0.1809,0.6913,-0.1250
0.6894,0.3382,0.0000
1.2897,1.7612,0.0000
-1.5666,-1.0647,0.0000
-1.8999,1.5369,-2.9200
0.2456,1.6610,0.0000
-1.1145,-1.7471,0.0000
1.2954,1.6376,0.0000
-0.7912,-0.3668,0.0000
-1.4409,1.7850,-2.5721
-0.7825,-0.0295,0.0000
-1.6112,1.5490,-2.4959
-1.4573,-0.1854,0.0000
0.6819,0.9726,0.0000
1.7839,-0.3235,-0.5771
0.9691,-1.3819,-1.3392
-0.3405,-1.6039,0.0000
-0.0426,-0.3675,0.0000
1.8061,-1.8691,-3.3758
-0.5179,-0.2265,0.0000
1.8022,1.4218,0.0000
-1.6026,0.7427,-1.1903
0.1779,1.9114,0.0000
-0.5653,-0.4074,0.0000
-1.2408,-1.5114,0.0000
1.3921,-0.1811,-0.2522
0.6511,0.5668,0.0000
0.3886,-1.9146,-0.7440
1.1472,-1.0257,-1.1767
-1.4963,0.2583,-0.3865
-1.7256,1.0606,-1.8302
-1.1714,-1.1362,0.0000
1.4788,-0.6858,-1.0141
-1.4098,1.6021,-2.2586
-1.9887,1.4336,-2.8510
-1.4212,-1.4800,0.0000
-0.9974,-1.3020,0.0000
0.6442,-1.8969,-1.2220
-1.9406,1.1599,-2.2509
-1.0483,-0.7049,0.0000
-1.3030,-1.7904,0.0000
0.9669,0.1043,0.0000
0.9827,-0.0950,-0.0934
1.1121,0.0530,0.0000
-1.5638,0.0154,-0.0240
1.7817,-1.8265,-3.2543
1.1329,1.4679,0.0000
0.0858,-0.1678,-0.0144
1.8561,-1.7567,-3.2606
-0.0841,-0.3935,0.0000
0.7444,-0.0389,-0.0290
1.6388,-1.7060,-2.7959
-1.6768,0.4332,-0.7264
-1.7373,-0.8999,0.0000
0.5323,0.1934,0.0000
-0.6993,1.9785,-1.3835
0.1222,-0.1851,-0.0226
0.4217,-1.6033,-0.6761
0.8071,1.4112,0.0000
0.6037,1.0759,0.0000
0.8834,-1.1399,-1.0069
-0.1938,-1.0860,0.0000
-0.6443,-0.1860,0.0000
-0.3360,-1.6197,0.0000
-0.2929,0.6604,-0.1935
-0.5028,-1.3894,0.0000
1.6919,-1.7315,-2.9295
1.3271,-1.6271,-2.1593
-1.6137,0.9552,-1.5414
1.2471,0.2255,0.0000
0.3459,0.2463,0.0000
-0.6814,-1.5111,0.0000
-0.5856,0.6614,-0.3873
1.0011,1.4724,0.0000
0.8842,1.8736,0.0000
0.4016,-0.5934,-0.2383
0.3117,-1.1490,-0.3581
0.6269,-1.1030,-0.6915
-1.5671,1.3815,-2.1650
-0.5298,1.0504,-0.5565
0.2964,1.2289,0.0000
1.3806,1.8982,0.0000
1.2737,0.4543,0.0000
0.5708,-1.8950,-1.0817
1.7163,1.3178,0.0000
-0.9302,-1.2783,0.0000
0.8108,-0.7641,-0.6195
-0.6407,-1.9756,0.0000
1.4795,0.2653,0.0000
-0.3969,-1.4325,0.0000
0.5327,-1.8774,-1.0001
0.9844,-1.1395,-1.1217
-0.3207,-0.6364,0.0000
-0.5198,0.8864,-0.4607
1.1073,0.2704,0.0000
-1.6602,-1.7896,0.0000
-1.3704,0.4714,-0.6459
0.6959,-0.9116,-0.6344
0.6478,-0.0574,-0.0372
-0.2318,-0.9073,0.0000
1.0198,-1.5447,-1.5753
-0.2803,-0.8670,0.0000
0.7139,-0.0535,-0.0382
0.6685,-1.8183,-1.2156
-0.4189,0.3973,-0.1664
-1.9693,-0.7943,0.0000
-1.1551,-1.4511,0.0000
-0.9779,-0.6875,0.0000
-1.9691,0.9881,-1.9456
-1.2972,-0.4792,0.0000
0.8147,0.0010,0.0000
