0.8790,-0.7987,1.4106
-0.7629,-0.3664,0.7162
-0.3904,-0.8174,0.8205
-1.4908,-0.3182,2.3239
1.7615,0.7093,3.6058
1.6112,0.4621,2.8095
-0.7962,0.1917,0.6707
-1.9984,-0.8523,4.7200
-0.2804,0.3199,0.1810
0.6188,-0.1400,0.4026
-0.2314,-1.1452,1.3650
-0.1073,1.6047,2.5866
1.1841,-1.3212,3.1478
-1.6608,0.0618,2.7621
0.5318,-0.6592,0.7174
1.2737,1.0046,2.6314
0.6912,-1.1014,1.6909
-1.2035,-1.9023,5.0671
-1.0206,-0.0995,1.0516
1.3990,-1.7087,4.8767
-0.3422,0.5191,0.3866
-1.2223,0.7854,2.1108
-0.0225,-1.0241,1.0492
0.6242,-1.9778,4.3014
1.0039,1.0802,2.1745
-1.5737,-0.2994,2.5660
-1.2965,1.8319,5.0365
0.0718,-1.7991,3.2420
-1.0032,1.3933,2.9478
-0.1742,1.2057,1.4840
0.6703,1.9516,4.2579
0.3818,1.8002,3.3863
1.5657,0.4506,2.6545
0.8771,0.0191,0.7697
1.3223,0.1915,1.7851
1.5888,0.9746,3.4743
-0.1013,-0.9632,0.9381
-1.0110,0.5506,1.3254
1.0633,0.0852,1.1378
0.5070,-0.9016,1.0699
-1.6901,-0.8571,3.5909
-0.9131,-0.7212,1.3539
0.1606,-1.4465,2.1182
-1.0750,0.7758,1.7574
0.8257,-1.7431,3.7201
-0.3696,0.1704,0.1657
-0.3369,-1.1727,1.4886
-0.3194,1.6194,2.7243
0.3363,0.7821,0.7248
1.4269,1.0624,3.1648
-0.4785,-1.9764,4.1352
-0.5930,1.0139,1.3796
1.4138,1.8137,5.2884
-0.3239,0.9901,1.0851
0.1845,0.4130,0.2046
-1.1178,-1.1223,2.5092
-0.2567,-1.8839,3.6150
-0.6555,0.7166,0.9431
-0.3827,-1.3398,1.9416
-0.1304,-1.4895,2.2356
0.4890,-1.8921,3.8193
-0.4239,0.2576,0.2460
-1.8916,0.5710,3.9042
-1.4572,-0.1532,2.1469
-1.7989,-0.4836,3.4698
-1.1534,-0.6926,1.8100
1.0449,-0.4835,1.3256
1.0080,1.3277,2.7789
-0.9909,-1.6724,3.7787
-1.9225,0.1577,3.7207
1.9996,-0.6002,4.3587
0.6006,1.1249,1.6262
0.6070,1.0169,1.4026
1.7984,-1.2026,4.6806
-1.9185,-1.3905,5.6140
-1.4951,0.6778,2.6948
0.2559,-1.1281,1.3382
0.7979,1.0676,1.7763
-1.3288,0.4290,1.9499
0.9917,-1.5419,3.3608
1.2772,1.8589,5.0867
-1.5676,-1.8973,6.0571
-0.7522,0.7094,1.0690
1.8327,-0.4134,3.5296
0.8601,-1.6960,3.6162
0.7625,0.5090,0.8404
-1.5924,1.0899,3.7237
1.4012,0.4016,2.1246
-1.5158,1.9354,6.0433
1.1305,-0.6112,1.6517
-0.2865,-0.5177,0.3501
0.0238,-0.6351,0.4039
1.3983,1.2893,3.6176
-1.5778,1.8432,5.8868
0.5423,1.3148,2.0229
0.8292,-0.2581,0.7542
0.9352,1.8619,4.3412
-0.9197,1.2328,2.3656
0.1527,-0.0660,0.0277
-0.2577,0.9241,0.9204
-0.9264,1.4069,2.8375
1.3229,-1.6533,4.4837
1.5265,-1.0245,3.3800
-0.1412,0.4413,0.2147
-0.4840,-1.8852,3.7883
1.4038,-1.2726,3.5903
-1.1515,1.1913,2.7453
-0.6386,1.5213,2.7222
0.8047,-0.8949,1.4485
-1.9594,1.7923,7.0514
-1.6575,0.8803,3.5224
-0.0457,1.0327,1.0685
0.7624,0.5836,0.9219
-0.0367,1.1717,1.3743
-1.6278,-1.1136,3.8898
0.7671,-0.7752,1.1894
0.3262,-0.1070,0.1179
0.1237,-0.2980,0.1041
0.9837,-0.6768,1.4259
0.8114,-0.9163,1.4981
-0.9944,-1.5174,3.2912
-1.2297,-1.5218,3.8279
0.1435,1.0488,1.1205
-1.2594,-1.1345,2.8731
-0.0632,0.8983,0.8110
1.9064,0.0985,3.6442
-0.8680,-1.5979,3.3067
-1.2235,-1.0901,2.6853
-1.2822,-1.9434,5.4210
0.1365,-0.9028,0.8336
1.8972,0.2134,3.6448
0.7897,-1.4949,2.8583
1.4738,-0.0365,2.1735
1.4909,0.2963,2.3105
-0.1224,-0.2381,0.0717
-1.2625,-1.7945,4.8142
1.7643,-0.0891,3.1205
1.2885,-0.3972,1.8179
-1.7037,0.5178,3.1706
-1.7856,-1.4032,5.1572
0.2514,-0.7847,0.6789
1.9757,-1.5262,6.2325
1.0578,0.4253,1.2997
1.1630,-1.0973,2.5564
0.0903,-0.1979,0.0473
-0.2291,1.4407,2.1280
1.9601,-0.7785,4.4481
0.4841,0.4385,0.4267
0.9604,1.7904,4.1277
-1.1688,-1.1559,2.7023
0.6417,-1.3718,2.2936
-1.3047,-1.6997,4.5915
-1.9893,-0.1980,3.9965
0.3752,-0.8350,0.8380
-1.0741,0.8278,1.8390
0.8120,-0.1839,0.6931
0.7495,1.6956,3.4370
1.1513,0.5002,1.5758
0.6447,1.7347,3.4248
-0.2994,0.1782,0.1214
0.5905,1.6336,3.0175
1.3065,-1.7144,4.6460
-1.3363,-0.7696,2.3779
0.9958,0.2768,1.0683
-0.8456,-1.5026,2.9727
0.7547,0.7989,1.2079
1.7707,0.0019,3.1354
-0.0248,-1.6782,2.8171
-1.8406,-0.2719,3.4616
-0.7107,-0.9985,1.5022
-1.6347,1.8476,6.0860
1.3438,0.3008,1.8964
1.8031,1.9983,7.2445
0.6891,-0.9220,1.3249
-1.8391,1.0251,4.4330
-0.1180,0.6060,0.3812
1.6643,-1.2740,4.3931
0.3413,0.5391,0.4072
-0.0331,-1.6350,2.6744
-0.6082,-0.6668,0.8144
0.6805,1.4309,2.5107
-0.6808,0.7747,1.0636
-0.8471,1.7808,3.8888
1.2543,0.2004,1.6133
-0.1807,-0.7419,0.5831
-0.7069,1.8807,4.0369
-0.3833,0.0584,0.1503
1.9525,0.6306,4.2099
0.1704,-0.3470,0.1494
-1.2497,-0.5529,1.8674
1.0258,0.5016,1.3038
1.0400,-1.1858,2.4876
0.1969,1.7107,2.9652
-0.2475,0.7930,0.6901
-1.5143,1.8926,5.8750
0.4355,-1.0428,1.2771
-1.3665,0.2034,1.9086
0.2090,-1.6272,2.6913
1.9690,1.6517,6.6053
-0.1542,-1.5301,2.3651
