5.2908,-0.8374
4.7336,-0.9998
7.8417,0.0000
-1.0158,0.0000
2.0262,0.8981
1.3930,0.9842
6.6167,0.0000
0.4866,0.4676
-0.0979,0.0000
2.4861,0.6095
2.2188,0.7973
0.7855,0.7071
0.4981,0.4777
7.2327,0.0000
2.4313,0.6521
6.6135,0.0000
3.5033,-0.3538
-1.4941,0.0000
7.9928,0.0000
6.3603,0.0000
7.6900,0.0000
7.2637,0.0000
6.4870,0.0000
-0.3369,0.0000
2.8564,0.2813
0.1375,0.1370
2.0104,0.9049
-1.4136,0.0000
1.7897,0.9761
7.8531,0.0000
0.6520,0.6068
5.8407,-0.4282
2.5501,0.5576
2.2301,0.7904
7.5732,0.0000
7.9542,0.0000
3.5577,-0.4042
5.1841,-0.8908
-0.4520,0.0000
0.9671,0.8232
7.6871,0.0000
3.7918,-0.6054
3.4220,-0.2767
5.4798,-0.7197
-1.4283,0.0000
3.8418,-0.6444
3.0285,0.1128
6.5272,0.0000
-0.4257,0.0000
7.6078,0.0000
-1.1989,0.0000
-0.1418,0.0000
3.9504,-0.7234
4.7521,-0.9992
0.3520,0.3448
-0.8011,0.0000
6.9029,0.0000
0.4622,0.4459
3.9452,-0.7199
4.1938,-0.8685
2.1922,0.8130
3.8367,-0.6405
3.2278,-0.0861
7.3471,0.0000
0.0426,0.0426
5.1619,-0.9007
0.3869,0.3773
1.9579,0.9260
4.7169,-1.0000
1.0000,0.8415
1.1618,0.9175
5.5186,-0.6922
-1.2746,0.0000
2.5829,0.5301
7.9845,0.0000
7.9610,0.0000
-1.2674,0.0000
0.1315,0.1312
0.6520,0.6068
7.3326,0.0000
6.8086,0.0000
6.7927,0.0000
1.6953,0.9923
-0.4225,0.0000
6.3374,0.0000
5.0354,-0.9483
4.1168,-0.8278
7.8723,0.0000
4.5398,-0.9851
-1.9218,0.0000
6.1710,-0.1119
0.9938,0.8381
4.6339,-0.9969
7.3893,0.0000
-0.6571,0.0000
-0.8457,0.0000
-0.9296,0.0000
3.5322,-0.3808
0.7235,0.6620
4.0483,-0.7875
5.1761,-0.8944
0.0360,0.0360
4.3424,-0.9323
0.6398,0.5971
2.8853,0.2535
7.0534,0.0000
6.4610,0.0000
-1.0770,0.0000
2.2358,0.7869
0.7668,0.6938
-1.9645,0.0000
5.7112,-0.5413
4.3711,-0.9423
0.6196,0.5807
5.4123,-0.7649
3.5168,-0.3665
2.2769,0.7609
-1.9033,0.0000
-1.2476,0.0000
6.8311,0.0000
7.0393,0.0000
3.4559,-0.3092
6.3460,0.0000
3.8251,-0.6315
-0.5191,0.0000
-0.7255,0.0000
1.0826,0.8832
6.9898,0.0000
5.9612,-0.3164
6.6070,0.0000
6.9892,0.0000
0.1008,0.1006
0.4953,0.4753
-0.9721,0.0000
5.8012,-0.4636
6.8413,0.0000
2.0638,0.8809
4.2066,-0.8748
-0.4545,0.0000
7.2988,0.0000
6.6461,0.0000
7.7621,0.0000
6.1077,-0.1746
6.8142,0.0000
-1.7521,0.0000
5.3656,-0.7941
1.3219,0.9692
7.3082,0.0000
6.0224,-0.2579
6.6406,0.0000
6.1075,-0.1748
0.6681,0.6195
5.8737,-0.3981
-0.9190,0.0000
6.7217,0.0000
6.5859,0.0000
0.2243,0.2225
6.1659,-0.1171
2.6030,0.5129
1.0519,0.8684
5.9535,-0.3238
0.2760,0.2725
-1.7634,0.0000
-0.0687,0.0000
1.2826,0.9588
6.6435,0.0000
7.6689,0.0000
0.7912,0.7112
4.4148,-0.9561
1.9968,0.9106
7.8115,0.0000
3.3622,-0.2188
7.3924,0.0000
-0.8466,0.0000
7.7040,0.0000
-0.2143,0.0000
7.6253,0.0000
0.6547,0.6089
-0.9160,0.0000
2.3456,0.7145
5.2855,-0.8402
1.1368,0.9073
4.0621,-0.7959
3.1142,0.0274
1.8520,0.9607
3.7659,-0.5845
0.5472,0.5203
5.0879,-0.9303
-1.9831,0.0000
7.2558,0.0000
3.3845,-0.2405
5.1943,-0.8861
5.4195,-0.7602
4.7063,-1.0000
1.6422,0.9975
-1.3003,0.0000
4.6424,-0.9976
1.3020,0.9641
1.1392,0.9083
6.4802,0.0000
