-0.3252,0.1058
0.2625,0.0689
0.1433,0.0205
0.6978,0.4869
-0.8573,0.7350
-0.6760,0.4570
-0.5436,0.2955
-0.3662,0.1341
-0.4173,0.1741
-0.4651,0.2163
0.2893,0.0837
-0.4575,0.2093
-0.1102,0.0121
0.7256,0.5265
-0.2737,0.0749
0.1738,0.0302
0.9311,0.8669
-0.1720,0.0296
-0.6322,0.3997
-0.9538,0.9097
0.4555,0.2075
0.3240,0.1050
0.8809,0.7759
0.4014,0.1611
-0.8399,0.7054
-0.6662,0.4438
-0.7940,0.6304
-0.8724,0.7611
0.7574,0.5736
0.0969,0.0094
-0.9473,0.8973
-0.2060,0.0424
0.5300,0.2809
-0.8335,0.6947
-0.4751,0.2257
-0.6895,0.4753
0.3097,0.0959
0.7709,0.5944
-0.3813,0.1454
-0.5052,0.2552
-0.4316,0.1863
0.2530,0.0640
-0.7374,0.5438
0.6770,0.4584
-0.9429,0.8890
0.3271,0.1070
0.7207,0.5195
-0.3496,0.1222
-0.0477,0.0023
0.9500,0.9024
0.0812,0.0066
-0.4552,0.2072
-0.1103,0.0122
0.9391,0.8819
0.3952,0.1562
-0.6459,0.4172
0.1952,0.0381
0.2621,0.0687
0.2717,0.0738
0.1280,0.0164
0.0469,0.0022
0.2791,0.0779
-0.3807,0.1449
-0.3057,0.0934
0.0793,0.0063
0.6094,0.3714
-0.1163,0.0135
-0.2684,0.0721
-0.4804,0.2308
-0.3929,0.1543
-0.9998,0.9996
0.6308,0.3979
0.6959,0.4843
-0.3122,0.0975
-0.0616,0.0038
-0.9834,0.9670
0.8442,0.7126
0.8939,0.7991
-0.0459,0.0021
-0.9817,0.9638
-0.1391,0.0194
-0.4142,0.1715
-0.5376,0.2890
-0.9856,0.9713
-0.2527,0.0639
-0.1765,0.0312
0.1211,0.0147
-0.2105,0.0443
-0.6735,0.4535
0.4742,0.2249
-0.2206,0.0486
-0.2433,0.0592
-0.4740,0.2247
-0.1555,0.0242
-0.5209,0.2713
0.5291,0.2799
0.8199,0.6723
0.6151,0.3784
0.3693,0.1364
-0.4306,0.1855
0.4859,0.2361
0.6176,0.3815
-0.1742,0.0303
0.7070,0.4998
-0.6352,0.4035
-0.4208,0.1771
0.2738,0.0750
0.2355,0.0554
-0.4557,0.2077
0.2455,0.0603
-0.6244,0.3899
-0.9612,0.9239
-0.9007,0.8113
0.0699,0.0049
-0.6281,0.3945
-0.7955,0.6327
-0.4616,0.2131
0.4304,0.1852
0.4542,0.2063
-0.5344,0.2856
-0.6986,0.4881
-0.0128,0.0002
-0.3162,0.1000
-0.3768,0.1420
0.5989,0.3587
0.9959,0.9919
-0.0726,0.0053
0.5828,0.3397
-0.3395,0.1153
0.6871,0.4721
0.9033,0.8159
-0.8879,0.7884
0.5513,0.3039
-0.8572,0.7348
-0.0597,0.0036
-0.6156,0.3790
0.6831,0.4666
0.6345,0.4026
0.6565,0.4310
-0.7561,0.5717
0.5363,0.2876
-0.5021,0.2521
0.5425,0.2943
-0.1141,0.0130
0.4752,0.2259
-0.9330,0.8705
-0.0783,0.0061
0.5420,0.2938
0.0423,0.0018
0.9642,0.9297
-0.0543,0.0030
0.3629,0.1317
-0.3758,0.1412
-0.3539,0.1252
0.2583,0.0667
-0.9156,0.8384
0.8748,0.7653
0.0419,0.0018
-0.4934,0.2434
0.2770,0.0768
-0.6026,0.3631
0.7750,0.6007
0.7273,0.5290
-0.5644,0.3186
-0.7741,0.5993
0.2658,0.0707
-0.3510,0.1232
-0.6653,0.4426
-0.4478,0.2005
-0.7607,0.5787
0.5783,0.3344
-0.9821,0.9646
-0.9160,0.8391
0.5670,0.3214
-0.0495,0.0024
0.1924,0.0370
-0.2572,0.0662
-0.8210,0.6741
-0.6846,0.4687
-0.8172,0.6678
0.2373,0.0563
0.8617,0.7425
0.9939,0.9879
0.2503,0.0626
-0.8804,0.7752
0.2891,0.0836
0.4027,0.1621
0.5829,0.3398
-0.7483,0.5600
-0.5347,0.2859
0.9634,0.9280
0.5771,0.3331
0.5134,0.2636
0.6111,0.3734
-0.1226,0.0150
-0.6141,0.3771
0.3785,0.1433
-0.2837,0.0805
-0.7305,0.5337
0.7973,0.6357
