11.6280,1.0000
11.1164,1.0000
10.1843,0.0000
1.9957,0.0000
5.8277,1.0000
2.5650,1.0000
4.8125,0.0000
0.7036,-1.0000
4.5477,0.0000
11.8237,1.0000
3.1824,-1.0000
9.4088,-1.0000
5.4601,1.0000
5.0761,1.0000
11.4878,1.0000
11.9451,1.0000
6.6692,-1.0000
8.6209,1.0000
1.8576,0.0000
3.5605,-1.0000
11.6245,1.0000
6.9502,-1.0000
6.5063,-1.0000
8.9757,1.0000
0.6860,-1.0000
7.0101,0.0000
6.0342,-1.0000
10.2326,0.0000
1.8892,0.0000
11.5293,1.0000
0.9613,-1.0000
2.2299,1.0000
7.1404,0.0000
8.1026,1.0000
2.8224,1.0000
1.4386,0.0000
10.6834,0.0000
2.9546,1.0000
7.1342,0.0000
7.4326,0.0000
5.0307,1.0000
7.0041,0.0000
6.2734,-1.0000
11.2165,1.0000
2.4511,1.0000
8.5943,1.0000
2.8642,1.0000
4.7494,0.0000
8.0603,1.0000
3.6000,-1.0000
3.7941,-1.0000
9.0224,-1.0000
0.8705,-1.0000
5.4994,1.0000
11.9815,1.0000
11.9532,1.0000
0.8791,-1.0000
2.5579,1.0000
3.1824,-1.0000
11.1991,1.0000
10.5704,0.0000
10.5512,0.0000
4.4343,0.0000
1.8930,0.0000
10.0049,0.0000
8.4425,1.0000
7.3401,0.0000
11.8468,1.0000
7.8477,0.0000
0.0939,-1.0000
9.8052,-1.0000
3.5925,-1.0000
7.9607,0.0000
11.2672,1.0000
1.6115,0.0000
1.3851,0.0000
1.2844,0.0000
6.6387,-1.0000
3.2682,-1.0000
7.2580,0.0000
8.6113,1.0000
2.4432,1.0000
7.6109,0.0000
3.1678,-1.0000
5.8624,1.0000
10.8640,0.0000
10.1532,0.0000
1.1076,0.0000
5.0829,1.0000
3.3202,-1.0000
0.0425,-1.0000
9.2534,-1.0000
7.6454,0.0000
3.1435,-1.0000
8.8948,1.0000
6.6202,-1.0000
5.1322,1.0000
0.1160,-1.0000
0.9029,-1.0000
10.5973,0.0000
10.8471,0.0000
6.5471,-1.0000
10.0151,0.0000
6.9901,-1.0000
1.7771,0.0000
1.5293,0.0000
3.6991,-1.0000
10.7878,0.0000
9.5535,-1.0000
10.3284,0.0000
10.7871,0.0000
2.5209,1.0000
2.9944,1.0000
1.2335,0.0000
9.3614,-1.0000
10.6096,0.0000
4.8765,0.0000
7.4479,0.0000
1.8546,0.0000
11.1586,1.0000
10.3753,0.0000
11.7145,1.0000
9.7293,-1.0000
10.5770,0.0000
0.2974,-1.0000
8.8388,1.0000
3.9862,-1.0000
11.1698,1.0000
9.6268,-1.0000
10.3688,0.0000
9.7290,-1.0000
3.2017,-1.0000
9.4485,-1.0000
1.2971,0.0000
10.4660,0.0000
10.3031,0.0000
2.6692,1.0000
9.7990,-1.0000
5.5236,1.0000
3.6623,-1.0000
9.5441,-1.0000
2.7311,1.0000
0.2840,-1.0000
2.3176,1.0000
3.9391,-1.0000
10.3722,0.0000
11.6027,1.0000
3.3495,-1.0000
7.6978,0.0000
4.7961,0.0000
11.7738,1.0000
6.4346,-1.0000
11.2708,1.0000
1.3841,0.0000
11.6448,1.0000
2.1428,1.0000
11.5504,1.0000
3.1856,-1.0000
1.3008,0.0000
5.2148,1.0000
8.7425,1.0000
3.7641,-1.0000
7.2745,0.0000
6.1371,-1.0000
4.6223,0.0000
6.9191,-1.0000
3.0567,-1.0000
8.5054,1.0000
0.0203,-1.0000
11.1069,1.0000
6.4614,-1.0000
8.6332,1.0000
8.9034,1.0000
8.0475,1.0000
4.3707,0.0000
0.8397,-1.0000
7.9709,0.0000
3.9624,-1.0000
3.7670,-1.0000
10.1762,0.0000
8.6371,1.0000
3.6039,-1.0000
3.7114,-1.0000
4.9007,0.0000
4.8288,0.0000
3.5479,-1.0000
1.5275,0.0000
5.0454,1.0000
11.2844,1.0000
8.1278,1.0000
10.8337,0.0000
7.3862,0.0000
3.6114,-1.0000
6.5752,-1.0000
0.0049,-1.0000
3.4430,-1.0000
5.1587,1.0000
6.9598,-1.0000
7.8565,0.0000
5.5799,1.0000
5.3059,1.0000
2.5644,1.0000
5.6782,1.0000
10.8142,0.0000
9.5523,-1.0000
2.0363,1.0000
1.0175,0.0000
6.1854,-1.0000
7.5953,0.0000
4.0223,0.0000
9.8211,-1.0000
9.0137,-1.0000
8.0735,1.0000
2.6957,1.0000
2.3896,1.0000
0.2931,-1.0000
2.9381,1.0000
5.7016,1.0000
10.1969,0.0000
0.8739,-1.0000
4.9733,0.0000
7.5572,0.0000
2.3332,1.0000
8.3563,1.0000
5.9325,1.0000
2.9278,1.0000
7.8727,0.0000
0.0665,-1.0000
9.0116,-1.0000
9.2406,-1.0000
1.2790,0.0000
5.1018,1.0000
2.1106,1.0000
11.4956,1.0000
6.2155,-1.0000
0.6026,-1.0000
2.9904,1.0000
10.1800,0.0000
5.4775,1.0000
9.6170,-1.0000
