0.4183,-1.4250,0.2649
-0.6749,-0.8304,0.2491
0.7094,0.5301,0.1671
1.1765,-1.2392,0.6480
-0.2342,-1.4106,0.1469
-0.8441,0.0161,0.0060
-1.4204,-0.9035,0.5704
0.4497,0.1348,0.0269
-0.8387,0.2678,0.0998
0.9283,-1.4805,0.6108
0.9175,0.5944,0.2424
-0.4792,-1.0336,0.2201
1.3716,-0.4902,0.2988
-1.2218,-1.2099,0.6570
1.0425,0.3112,0.1442
0.9214,0.6892,0.2822
0.1087,1.4193,0.0686
-0.3644,0.1561,0.0253
0.9882,0.3556,0.1562
1.0851,0.2321,0.1119
0.6137,-1.3625,0.3716
-0.8163,-0.6318,0.2292
-1.2606,-0.8016,0.4491
-1.1970,-0.6661,0.3544
0.4071,-0.4055,0.0734
-0.3895,-0.8715,0.1508
-0.6991,1.3100,0.4070
0.4441,0.3274,0.0646
-0.9866,0.6874,0.3014
-1.0098,-0.3616,0.1623
1.4686,0.4200,0.2741
0.1708,0.5538,0.0421
1.0286,0.8280,0.3785
-0.8129,-1.4037,0.5071
-0.5536,-0.6968,0.1715
-0.8671,1.3287,0.5120
1.1291,-0.5560,0.2790
0.4663,-0.3131,0.0649
1.2436,-0.1234,0.0682
-0.7054,-0.7601,0.2383
0.1841,-0.7118,0.0582
0.2538,1.1935,0.1346
-0.3018,-0.8420,0.1129
1.4926,0.0286,0.0190
-1.2273,-1.3587,0.7411
-1.1711,0.3823,0.1990
0.8762,-0.2335,0.0909
-1.3094,-0.3551,0.2067
1.4884,0.0873,0.0578
1.4132,1.0823,0.6798
-1.4656,0.6622,0.4313
0.5451,0.1109,0.0269
-0.6995,0.4229,0.1315
-1.1653,-0.1957,0.1014
-0.1388,1.3614,0.0840
1.1276,-0.7098,0.3557
0.0018,-0.9640,0.0008
1.2379,1.1116,0.6115
-0.6047,0.4168,0.1120
0.3269,-1.0415,0.1513
0.7875,0.1181,0.0413
0.8359,0.0911,0.0338
-1.4983,-0.5275,0.3513
-1.4416,1.2873,0.8248
1.1362,0.9950,0.5024
-0.5775,-1.3262,0.3404
1.1340,1.3408,0.6758
-1.2430,-0.0420,0.0232
-1.2924,0.7818,0.4491
0.7975,-1.1148,0.3951
-0.0742,0.1494,0.0049
-0.7048,1.1173,0.3500
-0.2306,-0.8646,0.0886
0.1179,0.6898,0.0361
-0.8965,-0.5649,0.2251
1.4854,0.4496,0.2968
-0.1857,0.0527,0.0044
-1.1370,-0.8259,0.4174
-0.4857,0.2649,0.0572
-0.8097,-0.8393,0.3020
-1.2870,0.3933,0.2250
-0.8132,1.2163,0.4396
1.0789,-1.2874,0.6173
-0.7860,0.5069,0.1771
-0.8573,-1.1031,0.4203
1.3065,0.2131,0.1238
-0.0820,0.8539,0.0311
0.9225,-0.9288,0.3808
-1.2092,-0.2068,0.1112
-0.2293,-0.0989,0.0101
0.6872,0.5201,0.1589
1.4525,-1.2047,0.7777
-0.2921,-0.4821,0.0626
1.0850,-0.7540,0.3636
-0.9294,-0.1542,0.0637
-0.2344,-0.6644,0.0692
-0.7506,1.2698,0.4236
-0.1706,1.0840,0.0822
0.1510,-1.3482,0.0905
1.4978,1.0081,0.6711
1.4070,1.2791,0.7999
1.0461,-1.0011,0.4654
-0.0431,-0.8588,0.0164
-0.2969,-1.3241,0.1747
-0.3631,1.4559,0.2349
-0.7044,0.8522,0.2668
-0.1350,-0.2310,0.0139
1.3720,1.4863,0.9063
0.1673,0.6552,0.0487
-1.0356,-0.6099,0.2807
1.4061,0.2375,0.1485
0.1266,0.7439,0.0419
-1.3285,0.2525,0.1491
0.0086,1.0582,0.0040
-1.0277,1.3823,0.6314
-1.2597,-0.9425,0.5277
0.2851,0.5256,0.0666
-0.7944,-1.1403,0.4026
1.1709,-0.7614,0.3962
0.2836,0.3581,0.0451
-0.2423,0.2510,0.0270
0.0683,1.3041,0.0396
-0.8872,0.6486,0.2557
-0.7839,-0.3126,0.1089
0.5151,-0.6000,0.1374
-0.5515,0.7556,0.1852
-1.2824,-0.1251,0.0713
1.4954,1.4883,0.9891
-1.2802,-0.8605,0.4896
-0.7044,1.2998,0.4069
1.1426,1.1378,0.5778
-0.3914,-1.0268,0.1786
1.0012,0.6106,0.2717
0.3350,1.4617,0.2177
0.4619,-1.4765,0.3031
0.9513,-0.6019,0.2545
0.4902,1.3168,0.2869
-1.0971,-1.1537,0.5626
-1.1789,0.1597,0.0837
-0.6830,0.3145,0.0955
0.6528,-0.8892,0.2580
